Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
mc28,0.06,-78.272,164.698,80.4,-84.1,5.8,1,0,0,0
mc29,0.18,-78.279,164.727,12,-78.7,2.7,1,0,0,0
mc31,4,-77.92,162.957,298.7,-86.1,2.6,1,0,0,0
mc32,4,-77.94,162.976,265,-74.6,2.8,1,0,0,0
mc33,4,-77.96,163.014,9.6,-75.7,2.6,1,0,0,0
mc34,4,-77.97,162.946,279,-81.4,3,1,0,0,0
mc35,0.12,-78.365,164.178,293.6,-84,3,1,0,0,0
mc36,0.12,-78.365,164.218,349.1,-83,4.3,1,0,0,0
mc38,4,-77.98,162.887,296.5,-78,3.3,1,0,0,0
mc39,0.084,-78.369,164.17,263.1,-85.9,3.6,1,0,0,0
mc40,4,-77.97,162.878,192.7,-83.1,4.5,1,0,0,0
mc41,0.28,-78.349,164.094,270.9,-78.1,5.3,1,0,0,0
mc43,4,-77.95,162.917,291.8,-87.8,4.3,1,0,0,0
mc44,4,-77.94,162.937,324.2,-73.9,4,1,0,0,0
mc48,4,-77.819,162.071,77,-56.6,4.1,1,0,0,0
BC-1,5.7,27.451,342.246,340.4,25.7,6.4,1,0,0,0
C-3,5.7,27.46,342.26,11.4,58.5,5.4,1,0,0,0
P-3,5.7,27.476,342.262,357.9,24.2,5.8,1,0,0,0
P-4,5.7,27.476,342.262,10.4,26.7,6.3,1,0,0,0
P-5,5.7,27.474,342.26,354.5,24,4.8,1,0,0,0
UM-1,5.7,27.44,342.276,11.5,39.6,5.5,1,0,0,0
UM-2,5.7,27.437,342.286,335.7,50.9,4.9,1,0,0,0
UM-3,5.7,27.432,342.292,19.3,52.6,3,1,0,0,0
FN-Q1,2.55,-4.074,327.675,9.1,-15.8,3.7,1,0,0,0
FN-Q17,2.55,-4.118,327.645,7.8,10.7,4.7,1,0,0,0
FN-Q18,2.55,-4.118,327.645,7.3,5,4.4,1,0,0,0
FN-Q19,2.55,-4.118,327.645,7.2,3.8,4.3,1,0,0,0
FN-Q2,2.55,-4.058,327.697,4,-21.9,6.4,1,0,0,0
FN-Q20,2.55,-4.118,327.645,14.1,5.4,2.2,1,0,0,0
FN-Q21,2.55,-4.115,327.652,355.3,-5.4,3,1,0,0,0
FN-Q22,2.55,-4.1,327.635,355,-13.2,5,1,0,0,0
FN-Q23,2.55,-4.099,327.635,355.2,-13.5,3.9,1,0,0,0
FN-Q24,2.55,-4.103,327.635,352.1,-13.6,3,1,0,0,0
FN-Q25,2.55,-4.095,327.678,15.4,-3.3,4.6,1,0,0,0
FN-Q26,2.55,-4.098,327.685,7.2,-17.8,3.5,1,0,0,0
FN-Q27,2.55,-4.083,327.675,353.8,-7,5.2,1,0,0,0
FN-Q3,2.55,-4.059,327.696,8.4,-31.9,7.1,1,0,0,0
FN-R1,10,-4.828,327.982,20.5,-1.9,2,1,0,0,0
FN-R10,10,-4.844,327.972,355.7,-35.3,4.1,1,0,0,0
FN-R11,10,-4.845,327.972,352.5,-30.8,4.2,1,0,0,0
FN-R12,9.4,-4.785,327.948,350.2,-35.2,5.3,1,0,0,0
FN-R3,10,-4.857,327.941,13.3,-29.5,3.2,1,0,0,0
FN-R9,10,-4.85,327.968,359.2,-7.2,2.7,1,0,0,0
S1,2.28E-04,-39.285,174.05,9.7,-71,3.7,1,0,0,0
S3,2.28E-04,-39.286,174.049,23,-61.4,4.2,1,0,0,0
S4,2.28E-04,-39.286,174.049,19.3,-63.6,4.9,1,0,0,0
S5,2.28E-04,-39.285,174.05,23.3,-56.2,6.7,1,0,0,0
S7,2.28E-04,-39.284,174.048,346.5,-61.9,7.3,1,0,0,0
S8,2.28E-04,-39.285,174.051,3.9,-70.4,6.5,1,0,0,0
S9,2.28E-04,-39.285,174.052,14,-57.7,4,1,0,0,0
S10,2.28E-04,-39.288,174.05,24.7,-63.1,2.4,1,0,0,0
S11,2.28E-04,-39.288,174.05,32.1,-66.2,4.7,1,0,0,0
S12,2.28E-04,-39.288,174.05,11.4,-58.9,2.2,1,0,0,0
S13,2.28E-04,-39.288,174.05,10.7,-65.2,3.6,1,0,0,0
S15,2.28E-04,-39.285,174.05,338.8,-75.3,1.4,1,0,0,0
1,0.059,45.637,237.973,17.9,69.5,2.5,1,0,0,0
5,0.108,45.847,237.48,348.3,68.2,3.8,1,0,0,0
6,0.116,45.614,237.81,6.5,44.6,2.9,1,0,0,0
7,0.122,45.526,237.251,354.1,41.2,2.4,1,0,0,0
10,0.067,45.552,237.431,1.2,57.7,1.8,1,0,0,0
11,0.135,45.658,237.792,1,47.4,2.5,1,0,0,0
17,0.246,45.605,237.934,354.9,44.1,3.1,1,0,0,0
28,0.339,45.447,237.546,6.9,60.5,4.8,1,0,0,0
29,0.344,45.541,237.527,12.6,49.6,2.8,1,0,0,0
32,0.611,45.582,238.038,335.7,53.8,4.8,1,0,0,0
33,0.616,45.654,237.872,11.6,40.6,5,1,0,0,0
34,0.607,45.742,237.622,352.2,57.9,3.7,1,0,0,0
40,0.676,45.551,237.638,10.8,75.1,3.5,1,0,0,0
41,0.678,45.487,237.645,12.2,38.1,2.9,1,0,0,0
42,0.697,45.706,237.854,4,38.8,4.8,1,0,0,0
43,0.373,45.641,237.567,25,52.2,3.2,1,0,0,0
50,0.417,45.495,237.587,10,76.7,1.4,1,0,0,0
62,1.06,45.832,238.117,30.7,49.8,1.9,1,0,0,0
136,3.25,45.89,238.336,29.1,58.9,2.9,1,0,0,0
012:013,0.214,45.441,238.016,352.9,62.5,2.4,1,0,0,0
014:015:016,0.246,45.799,238.012,16.9,76,1.3,1,0,0,0
030:031,0.501,45.712,238.044,3.4,57.5,5,1,0,0,0
036:037,0.662,45.598,238.089,345.2,58.5,4.5,1,0,0,0
044:045,0.766,45.667,238.095,10.9,68.6,3.5,1,0,0,0
058:059,0.516,45.733,237.874,6,50.8,5.3,1,0,0,0
134:135,3.12,45.975,238.369,0.3,54.7,1.8,1,0,0,0
LTJ1,5.12E-03,19.137,258.502,1.6,37.1,3,1,0,0,0
LTJ3,5.12E-03,19.134,258.494,6.3,42.5,3.3,1,0,0,0
LTJ4,5.12E-03,19.133,258.49,4,37.3,2,1,0,0,0
LTJ5,5.12E-03,19.166,258.468,3,32.4,3.2,1,0,0,0
MMU1,4.17E-03,19.151,258.495,2.6,18.9,4.3,1,0,0,0
MMU3,4.17E-03,19.178,258.469,0.6,18.4,4.6,1,0,0,0
MMU4,4.17E-03,19.173,258.472,2.3,13.3,6.3,1,0,0,0
MMU5,4.17E-03,19.167,258.481,0.1,14.4,6.5,1,0,0,0
MMU6,4.17E-03,19.162,258.483,0.5,13.9,6.3,1,0,0,0
MPC2,2.39E-03,19.207,258.478,14.5,34.1,4.2,1,0,0,0
MPC3,2.39E-03,19.215,258.492,4.9,28.8,5.2,1,0,0,0
MPC4,2.39E-03,19.216,258.495,10.9,34.6,6.4,1,0,0,0
MPC5,2.39E-03,19.213,258.773,9.8,36.2,6.4,1,0,0,0
LPM1,5.07E-03,19.159,258.828,11.2,48.8,6,1,0,0,0
LPM4,5.07E-03,19.126,258.861,7,56.2,8,1,0,0,0
LPM5,5.07E-03,19.143,258.844,11,49.5,4,1,0,0,0
Inf1,3.49E-03,19.863,258.138,359.1,53.6,4.8,1,0,0,0
Inf2,3.49E-03,19.863,258.139,359.6,50,3.2,1,0,0,0
Inf3,3.49E-03,19.865,258.154,348.6,50.7,9.6,1,0,0,0
Mlv1,3.16E-03,19.862,258.11,2.7,18.3,5.3,1,0,0,0
Mlv5,3.16E-03,19.847,258.112,357.1,18.2,3.2,1,0,0,0
Cpx2,2.16E-03,19.827,258.166,350.8,29.5,6.6,1,0,0,0
Cpx3,2.16E-03,19.828,258.165,346.5,28.9,7.6,1,0,0,0
Cpx6,2.16E-03,19.827,258.166,338.5,32.3,4.2,1,0,0,0
Mps1,1.12E-03,19.9,258.168,357.7,25.4,4.2,1,0,0,0
Mps3,1.12E-03,19.676,258.169,356.6,26.4,5.3,1,0,0,0
Mps4,1.12E-03,19.9,258.169,356.5,28.1,3.3,1,0,0,0
SMT,2.26E-04,18.586,264.789,9.9,42.2,5.2,1,0,0,0
JA1&6,9.49E-04,19.405,263.081,342.6,34.2,1.7,1,0,0,0
AGO,1.84E-03,18.452,264.882,354.9,35.8,4.9,1,0,0,0
GU-PI,1.86E-03,19.025,260.841,3.4,33.7,3.1,1,0,0,0
JU,2.01E-03,19.192,260.661,353.5,32.2,4.1,1,0,0,0
POP2,2.30E-03,18.994,261.499,359.5,32.4,2.5,1,0,0,0
JA4&5,3.20E-03,19.655,263.021,3.6,25.3,2.8,1,0,0,0
UTZ,4.18E-03,19.576,258.041,12.7,35.7,3,1,0,0,0
TP,7.09E-03,19.891,258.532,340.1,38.4,2,1,0,0,0
TEG,9.57E-03,19.095,260.356,18,36,4.9,1,0,0,0
CTA,1.05E-02,19.536,258.252,349.2,15.3,7.1,1,0,0,0
JUN,1.05E-02,19.692,258.002,358.8,44.1,4.3,1,0,0,0
PELI-II,1.24E-02,19.126,260.792,18,17.9,4.1,1,0,0,0
ML,1.40E-02,19.677,258.552,349.1,48.5,2.7,1,0,0,0
AB,1.44E-02,19.229,260.192,347.9,53.5,5.4,1,0,0,0
TCM,1.68E-02,19.127,264.438,8.8,27.9,2.6,1,0,0,0
DCR,1.69E-02,19.162,261.114,345.1,48.2,2.7,1,0,0,0
ZP,1.79E-02,19.82,257.953,19.9,33.2,4,1,0,0,0
Molc,1.87E-02,19.845,258.113,335.9,58.7,3.8,1,0,0,0
PI3,1.90E-02,19.112,260.741,358.9,47,4.8,1,0,0,0
PUB,2.65E-02,19.827,258.063,8.9,35.1,2.4,1,0,0,0
ALE,2.94E-02,19.911,258.214,348,53.7,3.5,1,0,0,0
RS,3.20E-02,19.624,258.514,333.9,59.6,5.9,1,0,0,0
CAR,3.24E-02,19.97,258.294,344.1,51.5,4.7,1,0,0,0
THT,3.60E-02,19.252,260.93,355.7,26.5,1.7,1,0,0,0
JA3-13,4.55E-02,19.598,263.085,354.3,25,2.6,1,0,0,0
SD,4.60E-02,18.943,262.513,359.3,31.2,3.8,1,0,0,0
1_1,0.00234,50.683,236.503,23.2,53.2,2.3,1,0,0,0
1_2,0.00234,50.653,236.543,23.1,56.2,4.2,1,0,0,0
1_3,0.1,50.087,236.963,41.3,77.5,2.3,1,0,0,0
1_4,0.0171,50.075,236.896,342.1,68.7,2.2,1,0,0,0
1_5,0.0171,50.045,236.876,323.1,77,2,1,0,0,0
2_1,0.075,51.634,233.378,343.4,68.1,4.7,1,0,0,0
5_1,0.012,51.625,233.385,358.5,67.3,2.8,1,0,0,0
7_1,0.075,51.604,233.548,6.3,61.3,6.4,1,0,0,0
8_1,0.075,51.604,233.548,5.1,56.1,2.3,1,0,0,0
9_1,0.075,51.624,233.598,1.6,67.9,2,1,0,0,0
9_2,0.075,51.624,233.598,356.2,72.8,5.7,1,0,0,0
9_3,0.075,51.624,233.598,357.9,63.6,5.5,1,0,0,0
9_4,0.075,51.624,233.598,8.9,72.2,2.6,1,0,0,0
9_5,0.075,51.624,233.598,1.3,68.3,2.8,1,0,0,0
10_1,0.075,51.564,233.648,12.6,68.9,3.4,1,0,0,0
13-1,0.075,51.604,233.568,23.1,67.9,3.3,1,0,0,0
14-1,0.075,51.604,233.568,13,68,3.3,1,0,0,0
15-1,0.075,51.604,233.568,14.7,68.7,2.7,1,0,0,0
16-1,0.4,51.462,233.753,348.3,58.3,2.9,1,0,0,0
16-2,0.4,51.462,233.753,357.1,51.3,4.5,1,0,0,0
18-1,0.3,52.173,239.82,5.7,69.2,4,1,0,0,0
19-1,0.3,52.213,239.83,23.6,71.6,2.4,1,0,0,0
20-1,0.26,52.007,239.91,4,64.3,3.6,1,0,0,0
20-2,0.26,52.007,239.91,25.5,63,3.6,1,0,0,0
21-1,0.26,51.987,239.96,15.4,85.8,1.6,1,0,0,0
22-1,0.561,52.007,240.078,26.2,73.5,2.1,1,0,0,0
22-2,0.561,52.007,240.078,20.4,76.2,2.2,1,0,0,0
22-3,0.561,52.007,240.078,9.7,74.6,4,1,0,0,0
25-1,0.547,51.805,240.094,348.3,66.7,2.3,1,0,0,0
25-10,0.547,51.805,240.094,350.6,65.1,3.6,1,0,0,0
25-2,0.547,51.805,240.094,336.3,69.3,1.8,1,0,0,0
25-3,0.547,51.805,240.094,329.7,64,1.8,1,0,0,0
25-4,0.547,51.805,240.094,359.6,68.4,2.6,1,0,0,0
25-5,0.547,51.805,240.094,341.9,70,1.7,1,0,0,0
25-6,0.547,51.805,240.094,327.6,70.9,2.2,1,0,0,0
25-7,0.547,51.805,240.094,324.8,66.9,2.9,1,0,0,0
25-8,0.547,51.805,240.094,351.9,66.5,3.6,1,0,0,0
25-9,0.547,51.805,240.094,350.3,66.5,2.9,1,0,0,0
26-1,0.35,51.729,240.01,350.5,68.7,2.5,1,0,0,0
26-2,0.35,51.729,240.01,344.1,66.7,3.5,1,0,0,0
26-3,0.35,51.729,240.01,351.8,61.8,3.4,1,0,0,0
27-1,0.35,51.719,240.02,327.8,71.1,3.5,1,0,0,0
27-2,0.35,51.719,240.02,314.2,66,4.4,1,0,0,0
27-3,0.35,51.719,240.02,311.1,69.2,3.4,1,0,0,0
28-1,0.405,51.686,239.942,332.1,69.3,3.3,1,0,0,0
29-1,0.76,49.933,240.392,3.3,81.9,2.2,1,0,0,0
29-2,0.76,49.933,240.392,345.9,77.6,1.5,1,0,0,0
29-3,0.76,49.933,240.392,343.3,76.4,1.7,1,0,0,0
PA2,2.5,-52.21,289.826,26.2,-51.9,3.3,1,0,0,0
PA3,1.12,-52.086,289.99,320.4,-63,3,1,0,0,0
PA4,2.5,-52.18,289.916,315.8,-66.2,2.3,1,0,0,0
PA5,2.5,-52.18,289.916,313.7,-63.7,2.8,1,0,0,0
PA6,2.5,-52.18,289.916,328.7,-60.3,2.9,1,0,0,0
PT13,0.486,-51.803,289.683,355.8,-71.7,2.2,1,0,0,0
PT19,2.5,-52.06,289.797,356,-76.9,3.2,1,0,0,0
PT22,0.165,-51.941,290.37,338,-65.8,3.5,1,0,0,0
PT23,2.5,-52.071,290.208,295.8,-81.8,3.9,1,0,0,0
PT24,2.5,-52.141,290.117,351.6,-57.7,3.9,1,0,0,0
PT26,2.5,-52.043,290.66,17.8,-73.3,3.4,1,0,0,0
PT27,2.5,-52.033,290.681,14.5,-73.9,2.9,1,0,0,0
PT29,0.665,-52.025,290.094,350.7,-63.6,4.3,1,0,0,0
PT3,2.5,-51.94,289.617,357.1,-65.7,3.3,1,0,0,0
PT30,2.5,-50.705,288.203,317.8,-75.8,2.5,1,0,0,0
PT35,2.5,-50.476,288.636,44.1,-70.6,3.8,1,0,0,0
PT36,2.5,-50.476,288.636,24.9,-63.7,2.6,1,0,0,0
PT37,3.02,-50.511,288.62,11.8,-66.5,5,1,0,0,0
PT39,2.5,-50.487,288.786,8.2,-73.8,2.8,1,0,0,0
PT41,2.98,-50.479,288.703,38.4,-72.5,1.9,1,0,0,0
PT42,2.5,-50.447,288.726,27.3,-68,2.9,1,0,0,0
PT47,3.02,-50.198,287.96,345.3,-66.3,2.6,1,0,0,0
PT48,2.5,-50.164,287.986,352.4,-74.1,3.9,1,0,0,0
PT49,3,-50.197,287.961,342.2,-67.4,1.4,1,0,0,0
11,2.39,19.454,260.928,9.9,29.4,4.1,1,0,0,0
DR,0,19.129,262.443,9.6,27.8,3.1,1,0,0,0
AG2,0.005,19.183,259.73,2.4,17.7,3.6,1,0,0,0
DV,0.0168,19.127,262.445,11.5,25.5,3.3,1,0,0,0
EA,0.0317,18.933,262.555,355.2,36,6,1,0,0,0
DX,0.046,18.943,262.512,1.5,31.4,4.9,1,0,0,0
EG,0.063,21.207,255.439,330.7,51,4.8,1,0,0,0
DF,0.081,19.12,260.056,12,31.8,5.7,1,0,0,0
EJ,0.085,21.038,255.595,350.4,49.2,4.1,1,0,0,0
AL2,0.109,19.179,259.753,6.6,33.2,4.5,1,0,0,0
CP,0.178,20.886,256.157,333.6,23.2,6.2,1,0,0,0
DQ,0.24,19.511,262.852,357.7,32,5.1,1,0,0,0
CD,0.269,19.42,257.593,1.9,24.3,3.4,1,0,0,0
AH,0.282,19.166,259.829,4.9,29.2,7.6,1,0,0,0
AT,0.283,21.192,255.942,351.3,34.3,4.3,1,0,0,0
DT,0.33,19.356,262.556,9,47.6,4.8,1,0,0,0
CF,0.339,19.399,257.644,7.3,34.3,5.8,1,0,0,0
BJ,0.36,19.314,257.626,6.7,33,3,1,0,0,0
EL,0.362,20.862,256.018,358,35.8,4.8,1,0,0,0
CO,0.385,19.292,257.653,357,33.3,3.1,1,0,0,0
EK,0.403,21.072,255.658,4.7,49.7,4.9,1,0,0,0
CR,0.416,20.905,256.179,0.3,26.7,4.2,1,0,0,0
AQ,0.52,21.247,255.236,15,15,2.6,1,0,0,0
CW,0.632,20.921,256.061,5.2,26.9,4,1,0,0,0
CQ,0.691,20.855,256.637,1.7,27.5,4.7,1,0,0,0
BV,0.881,19.098,259.908,357.3,11.8,3.3,1,0,0,0
CN,1.08,19.558,257.518,22.6,25.4,6.2,1,0,0,0
AO,1.1,19.254,259.957,3.8,-18.3,5.5,1,0,0,0
BL,3.53,19.544,258.212,334.8,1,2.6,1,0,0,0
E10,0.1,-27.084,250.577,-12.7,-51.2,6.1,1,0,0,0
E11,0.4,-27.063,250.353,9.8,-49.8,4.3,1,0,0,0
E18,0.4,-27.063,250.353,-2.8,-38.4,5.1,1,0,0,0
E19,0.4,-27.063,250.353,-4,-37.3,3.2,1,0,0,0
E22,0.385,-27.064,250.364,7.4,-36.1,6.9,1,0,0,0
E25,0.4,-27.063,250.353,-15,-41.1,3.2,1,0,0,0
E26,0.4,-27.063,250.353,-29,-48.8,7.5,1,0,0,0
E28,0.4,-27.063,250.353,-12,-39.1,3.4,1,0,0,0
E33,0.4,-27.063,250.353,-10,-48.7,5.9,1,0,0,0
E34,0.4,-27.063,250.353,-9.8,-47,5.1,1,0,0,0
E39,0.4,-27.063,250.353,-2.1,-49,5,1,0,0,0
E4,0.4,-27.063,250.353,-2.3,-46.1,2.9,1,0,0,0
E40,0.4,-27.063,250.353,-4.9,-49.5,7.7,1,0,0,0
E41,0.4,-27.063,250.353,5.8,-40.7,6,1,0,0,0
E7,0.4,-27.063,250.353,2.5,-39.5,7.2,1,0,0,0
E8,0.4,-27.063,250.353,5.1,-37.4,5,1,0,0,0
E9,0.4,-27.063,250.353,-4.1,-47.6,3.3,1,0,0,0
IH1:IH2:IH3,0.89,46.212,238.367,351.2,60.4,1.7,1,0,0,0
IH12:IH19:IH22,1.88,46.217,238.563,349.7,73.8,3,1,0,0,0
IH13,1.88,46.11,238.552,356.8,66.4,1.3,1,0,0,0
IH14:IH21,1.88,46.225,238.583,9.9,67.3,0.7,1,0,0,0
IH1O:IH34,1.88,46.305,238.584,18.5,64,1.5,1,0,0,0
IH24:IH25:IH26,1.21,46.242,238.458,351.7,64.2,4.2,1,0,0,0
IH27:IH28:IH29,1.88,46.329,238.668,12.4,56.6,2.1,1,0,0,0
IH31:IH32,0.47,46.203,238.293,345.4,75.9,1.1,1,0,0,0
IH38,1.88,46.35,238.534,8,54.1,2.8,1,0,0,0
IH4:IH16,0.28,46.097,238.338,347.4,68.1,4.5,1,0,0,0
IH40,0.0082,45.934,238.214,345.5,72.2,4.4,1,0,0,0
IH41,1.88,46.29,238.493,9.3,50.7,2.9,1,0,0,0
IH42,1.88,46.31,238.463,44,63.7,2,1,0,0,0
IH43:IH44:IH49:IH50,1.88,46.258,238.455,5.2,62.4,2.1,1,0,0,0
IH45:IH46:IH52,3.25,46.343,238.738,350.5,71.3,3.4,1,0,0,0
IH5:IH11:IH17,1.88,46.293,238.641,17.9,59.6,0.6,1,0,0,0
IH51,1.88,46.18,238.492,345.1,67.5,2.7,1,0,0,0
IH57,0.8,46.063,238.357,1.8,63,3.4,1,0,0,0
IH6:IH7:IH8:IH35,0.98,46.217,238.475,352.6,77.8,0.9,1,0,0,0
IH9:IH15:IH18,0.059,46.011,238.243,15.7,62.2,2.4,1,0,0,0
EH2,0.28,27.714,341.928,27.3,24.5,6.1,1,0,0,0
EH3,0.28,27.714,341.928,34.4,20.1,4.7,1,0,0,0
EH4,0.28,27.714,341.928,32.8,23,2.6,1,0,0,0
EH6,0.28,27.714,341.928,350.5,12.1,7.3,1,0,0,0
EH8,0.28,27.714,341.928,4.3,38.7,3.9,1,0,0,0
EH14,0.28,27.714,341.928,13.6,49.6,4.5,1,0,0,0
EH16,0.28,27.714,341.928,9.7,44.5,3.8,1,0,0,0
EH18,0.28,27.714,341.928,9.4,42.2,6.1,1,0,0,0
EH19,0.28,27.714,341.928,6.8,40,1.9,1,0,0,0
EH20,0.28,27.714,341.928,7.4,43.2,4.8,1,0,0,0
EH21,0.28,27.714,341.928,11,50.5,4,1,0,0,0
EH22,0.28,27.714,341.928,8,46.3,4.2,1,0,0,0
EH23,0.28,27.714,341.928,13,42.5,3.3,1,0,0,0
EH24,0.28,27.714,341.928,14.9,35.4,4.1,1,0,0,0
EH25,0.28,27.714,341.928,22.8,37.3,4.4,1,0,0,0
EH26,0.28,27.714,341.928,6.7,42.3,5.5,1,0,0,0
EH27,0.28,27.714,341.928,8.1,43.2,3.4,1,0,0,0
EH28,0.28,27.714,341.928,21.7,45.7,4.6,1,0,0,0
EH29,0.28,27.714,341.928,4.3,39.5,4.3,1,0,0,0
BA3-S1,0.05,-62.947,299.259,351,-72,4.9,1,0,0,0
BA5-S1,0.05,-62.947,299.259,331,-72,1.9,1,0,0,0
BA8-S1,0.05,-62.952,299.253,352,-67,4.2,1,0,0,0
BALL5-S1,0.05,-62.941,299.384,328,-74,4.1,1,0,0,0
CL1-S2,0.05,-62.955,299.287,3,-56,4.7,1,0,0,0
CO1-S1,0.05,-62.959,299.333,338,-75,3,1,0,0,0
FU2-F1,0.05,-62.942,299.241,336,-85,5.2,1,0,0,0
FU3-S1,0.05,-62.94,299.238,321,-73,6.5,1,0,0,0
FU5-S1,0.05,-62.939,299.238,323,-76,3.6,1,0,0,0
FU7-S1,0.05,-62.93,299.239,1,-68,3.3,1,0,0,0
FU8-S1,0.05,-62.93,299.236,320,-76,7,1,0,0,0
MU3-F2,0.05,-62.918,299.238,312,-83,4.5,1,0,0,0
PC1-S2,0.05,-62.964,299.368,346,-70,3.8,1,0,0,0
PC2-S2,0.05,-62.964,299.371,306,-83,3.3,1,0,0,0
PC3-S2,0.05,-62.963,299.358,351,-69,5.2,1,0,0,0
PEN1-S1,0.05,-62.913,299.379,337,-75,3.8,1,0,0,0
TE1-S1,0.05,-62.903,299.243,341,-80,5.8,1,0,0,0
9,2.63,-39.014,144.174,27.6,-64.6,1.3,1,0,0,0
10,2.63,-39.014,144.174,5.9,-55.8,1.9,1,0,0,0
12,2.63,-39.016,143.767,4.7,-63,1.7,1,0,0,0
13,2.63,-38.914,144.173,353.3,-55.4,4,1,0,0,0
14,2.63,-38.914,144.173,13.7,-62.4,1.9,1,0,0,0
22,2.63,-39.621,142.958,7.3,-53.4,4.3,1,0,0,0
25,2.63,-39.527,142.04,359.1,-71.2,5.3,1,0,0,0
26,2.63,-39.527,142.04,6,-72.1,3.4,1,0,0,0
29,2.63,-39.532,141.123,17.3,-69.7,3.8,1,0,0,0
30,2.63,-39.531,141.429,352.9,-65.5,2.5,1,0,0,0
37,2.63,-38.814,144.172,29,-61.6,2.5,1,0,0,0
40,2.63,-38.717,143.662,350.2,-50.4,6.5,1,0,0,0
42,2.63,-38.917,143.664,349.3,-60.6,2,1,0,0,0
1,0.0176,-0.234,281.68,336.3,0.3,4.1,1,0,0,0
5,0.35,-0.323,281.774,345.1,6.5,4.1,1,0,0,0
8,0.45,-0.349,281.798,357.9,-5.6,3.5,1,0,0,0
11,0.445,-0.339,281.778,10.3,-8.5,1.6,1,0,0,0
18,0.0325,-0.355,281.791,347.7,-29.2,3.3,1,0,0,0
27,0.44,-0.378,281.807,349.4,-27.7,2.4,1,0,0,0
35,0.0325,-0.395,281.621,8,9.9,2.2,1,0,0,0
36,1.35,-0.45,281.615,351.7,-5.5,4.8,1,0,0,0
38,0.35,-0.473,281.674,14.5,-24.8,2.7,1,0,0,0
42,0.0176,-0.494,281.78,3.2,-6.8,2.6,1,0,0,0
43,1.35,-0.62,281.795,13.4,-12.8,2.6,1,0,0,0
45,1.35,-0.59,281.585,352.3,-9.1,7.3,1,0,0,0
47,1.33,-0.549,281.594,6.6,2.3,3.7,1,0,0,0
48,1.35,-0.7,281.575,351.5,-1.8,5.4,1,0,0,0
49,1.35,-0.76,281.474,357.4,-4.6,5.4,1,0,0,0
66,0.35,-0.283,281.894,355.2,-6.5,3.5,1,0,0,0
67,0.35,0.217,281.854,352.8,-12.6,3.8,1,0,0,0
KBX,3.53,2.158,35.902,1.4,0.7,4.8,1,0,0,0
KBY,3.9,2.1,35.789,6.4,-4.5,4.9,1,0,0,0
KBZ,4.84,1.91,35.509,0.2,-5.8,4,1,0,0,0
KFU,3.53,2.273,35.614,355.1,-12.3,6.4,1,0,0,0
KFW-N,3.53,2,35.756,350.2,-1.7,4.4,1,0,0,0
KFX,3.53,1.941,35.768,2.5,-9.6,2.7,1,0,0,0
KFY,3.53,1.941,35.771,359.7,-4.3,5.8,1,0,0,0
KFZ,3.64,1.912,35.747,350.7,16.2,3.6,1,0,0,0
KGA,3.53,2.172,35.891,1.9,4.5,3.9,1,0,0,0
KGB,3.53,2.162,35.868,1.3,-9.9,4.7,1,0,0,0
KGC,3.53,2.148,35.852,354.6,4.1,4.5,1,0,0,0
KGF,3.53,1.988,35.763,355.9,-11.9,5.6,1,0,0,0
KGH,3.53,1.966,35.765,352.2,12.2,4.1,1,0,0,0
KGI,3.53,1.941,35.772,5.5,4.5,5.9,1,0,0,0
KAB,3.23,-0.946,36.776,10.7,-0.7,5.6,1,0,0,0
KAD,3.23,-0.948,36.775,4.1,-8.6,4.8,1,0,0,0
KAF,3.23,-1.139,36.613,9.9,1.8,1.7,1,0,0,0
KAI,3.23,-0.703,36.2,3.5,2.6,4,1,0,0,0
KAM,3.17,-0.516,36.395,0.3,-25.9,7.1,1,0,0,0
KAQ-R,3.23,-0.451,36.644,357.3,1.5,4.4,1,0,0,0
KAT,3.23,-0.567,36.822,19.2,-7.4,4.2,1,0,0,0
KAY,3.23,-0.88,36.828,0.6,-13.4,2.9,1,0,0,0
KBC,0.73,0.131,37.651,2.3,2,4.8,1,0,0,0
KBD,3.23,-0.318,36.939,359,22.1,4.8,1,0,0,0
KBF,3.23,-0.327,37.093,2.6,6.9,2,1,0,0,0
KBH,3.23,-0.386,37.103,1.1,-14.9,6.2,1,0,0,0
KBI,3.23,-0.391,37.106,354.4,6,5.2,1,0,0,0
KBN,3.23,-0.296,37.149,359.2,11.7,3.5,1,0,0,0
KBO,3.23,-0.297,37.145,5,21,3.9,1,0,0,0
KBP,3.23,-0.297,37.145,5.1,1.3,5.7,1,0,0,0
KBQ,0.3,0.245,37.905,0.3,3.3,3.9,1,0,0,0
KBR,3.23,-0.571,36.75,356.7,-11,4,1,0,0,0
KCF,3.23,-0.285,36.734,5.9,-0.4,3,1,0,0,0
KCG,3.23,-0.305,36.743,345.9,2.3,5.2,1,0,0,0
KCH,3.23,-0.326,36.755,0.4,5.7,3.8,1,0,0,0
KCI,3.23,-0.421,36.675,4.5,-0.9,7.2,1,0,0,0
KCK,4.42,-0.607,36.48,348.3,-6.4,4.4,1,0,0,0
KCL,1.64,-0.171,37.234,357.4,-21.1,4.4,1,0,0,0
KEB,4.81,-1.35,35.85,357.2,27.9,3.2,1,0,0,0
