Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
EC39,5,-0.48,-78.31,357.3,-1.5,8.4,1,0,0,0
8B589,5,19.3329,204.594,4.1,38.5,0.4,1,0,0,0
9B349,5,19.2169,204.538,3.4,38.3,0.5,1,0,0,0
1972Flow,5,19.3,204.8,12.9,33.4,0.7,1,0,0,0
1120AD,5,19.4548,204.713,11.1,40.2,0.8,1,0,0,0
Nihoa8,5,22.2265,199.451,353.9,36.9,0.8,1,0,0,0
1950Flow,5,19.3,204.1,11.8,30.5,0.8,1,0,0,0
9B457,5,19.1417,204.445,359.1,40.5,0.9,1,0,0,0
8B949,5,19.1599,204.46,1.2,28,0.9,1,0,0,0
8B517,5,19.24,204.627,8.5,37.5,1,1,0,0,0
9B865,5,19.3048,204.594,2.7,34.1,1,1,0,0,0
8B169,5,19.5839,204.99,4.8,45.7,1,1,0,0,0
8B829,5,19.5519,204.698,7.2,36.4,1,1,0,0,0
8B085,5,19.5619,205.006,3.1,42.6,1,1,0,0,0
9B469,5,19.1508,204.434,358.2,41.4,1,1,0,0,0
8B193,5,19.5489,205.02,5.2,45.2,1,1,0,0,0
8B037,5,19.5009,205.164,3.3,42,1,1,0,0,0
8B073,5,19.5768,204.995,0.5,35.1,1,1,0,0,0
8B673,5,19.2318,204.54,1.7,35.6,1,1,0,0,0
9B421,5,19.4709,204.916,4.5,43.3,1.1,1,0,0,0
8B529,5,19.2428,204.588,359.7,38.5,1.1,1,0,0,0
8B757,5,19.3869,204.703,8.9,39.1,1.1,1,0,0,0
9B0l3,5,19.5972,204.854,359.3,22.2,1.1,1,0,0,0
9B265,5,19.4788,204.633,6,40.5,1.1,1,0,0,0
9B697,5,19.2599,204.59,4.3,38.6,1.1,1,0,0,0
9B889,5,19.5829,204.971,0.8,36.1,1.1,1,0,0,0
2,5,19.5519,204.698,7.6,36.6,1.1,1,0,0,0
12,5,19.7118,204.884,4.5,33.4,1.1,1,0,0,0
8B433,5,19.7118,204.884,4.5,33.4,1.1,1,0,0,0
9B589,5,19.3338,204.961,356.2,37.6,1.2,1,0,0,0
8B181,5,19.5129,205.037,2.7,44.1,1.2,1,0,0,0
8B217,5,19.5818,204.971,4,36.4,1.2,1,0,0,0
9B721,5,19.558,205.119,4.9,40.7,1.2,1,0,0,0
8B061,5,19.5899,204.985,3.8,41.5,1.2,1,0,0,0
8B541,5,19.3408,204.777,0.7,41.9,1.2,1,0,0,0
8B349,5,19.4105,205.091,356,29.8,1.2,1,0,0,0
8B421,5,19.4699,204.83,3,42.5,1.2,1,0,0,0
3,5,19.2958,204.689,2.8,41.4,1.2,1,0,0,0
8B865,5,19.2169,204.548,3.9,37,1.2,1,0,0,0
9B253,5,19.4979,204.682,9.9,36.9,1.3,1,0,0,0
8B733,5,19.4159,204.759,6.3,43.4,1.3,1,0,0,0
8BI09,5,19.4939,205.038,4.9,43.5,1.3,1,0,0,0
8B049,5,19.5968,204.98,1.3,32.9,1.3,1,0,0,0
8,5,19.4544,204.708,11.3,15.2,1.3,1,0,0,0
8B013,5,19.4274,205.116,10.6,21.4,1.3,1,0,0,0
8B625,5,19.4544,204.708,1.3,15.2,1.3,1,0,0,0
8B805,5,19.5115,204.993,354.7,21.2,1.3,1,0,0,0
8B313,5,19.3715,205.033,352.3,30.4,1.3,1,0,0,0
8B277,5,19.3435,204.995,355.9,31.2,1.3,1,0,0,0
8B697,5,19.1865,204.515,353,31.9,1.3,1,0,0,0
HN29,5,20.4973,203.321,346.7,18.8,1.4,1,0,0,0
1280AD,5,19.2328,204.542,13.1,39.5,1.4,1,0,0,0
K31,5,20.5379,202.705,350.4,33.2,1.4,1,0,0,0
Mokuaweoweo13,5,19.4831,204.405,352.7,23.1,1.4,1,0,0,0
26-P10,5,20.7999,202.419,14.3,34,1.4,1,0,0,0
KA02,5,20.474,203.361,3.8,37.5,1.4,1,0,0,0
8B913,5,19.1378,204.448,359.5,37.7,1.4,1,0,0,0
9B205,5,19.4968,205.126,359.7,41.8,1.4,1,0,0,0
9B757,5,19.1299,204.158,8.6,37.9,1.4,1,0,0,0
11,5,19.301,204.696,3.7,36.4,1.4,1,0,0,0
9B517,5,19.0629,204.341,1.1,33.8,1.4,1,0,0,0
22,5,19.0682,204.45,357.5,54.6,1.4,1,0,0,0
1b,5,19.5799,204.938,3.2,44.2,1.4,1,0,0,0
9B121,5,19.5799,204.938,3.2,44.2,1.4,1,0,0,0
16,5,19.0699,204.447,2.3,25.4,1.4,1,0,0,0
8B637,5,19.3039,204.58,5.3,39.8,1.4,1,0,0,0
8B649,5,19.2909,204.573,5.5,39.6,1.4,1,0,0,0
14,5,19.5414,204.879,5.4,33.7,1.4,1,0,0,0
8B721,5,19.1528,204.454,356.9,37.8,1.4,1,0,0,0
8B445,5,19.2849,204.665,3.3,35.4,1.4,1,0,0,0
Pololu17,5,19.099,206.17,10.78,19.16,1.48,1,0,0,0
43-OR26,5,20.7944,202.385,9.8,41.1,1.5,1,0,0,0
Nihoa12,5,22.2265,199.451,6.6,50.2,1.5,1,0,0,0
Mokuaweoweo46,5,19.4831,204.405,352.4,26.9,1.5,1,0,0,0
Mokuaweoweo29,5,19.4831,204.405,354.2,27.2,1.5,1,0,0,0
HN25,5,20.4973,203.321,1.2,16,1.5,1,0,0,0
8B373,5,19.4588,205.15,5,31.3,1.5,1,0,0,0
8B229,5,19.2928,204.889,358.8,39.1,1.5,1,0,0,0
8B937,5,19.1573,204.458,5.9,7,1.5,1,0,0,0
9B049,5,19.6836,204.892,359.7,18.6,1.5,1,0,0,0
9,5,19.5373,204.656,1.2,21,1.5,1,0,0,0
8B145,5,19.4185,204.755,355.4,24.7,1.5,1,0,0,0
8B685,5,19.4508,204.761,4.2,37.2,1.5,1,0,0,0
8B097,5,19.4898,205.042,2.5,37,1.5,1,0,0,0
9B877,5,19.2989,204.598,2.1,37.6,1.5,1,0,0,0
17,5,19.1427,204.488,359.5,33.4,1.5,1,0,0,0
8B265,5,19.3425,204.992,358,14.5,1.5,1,0,0,0
8B661,5,19.2236,204.535,4.3,24.3,1.5,1,0,0,0
8B337,5,19.516,205.087,6.8,37.5,1.5,1,0,0,0
8B901,5,19.5414,204.879,5.5,33.6,1.5,1,0,0,0
8B505,5,19.2398,204.628,3.9,36.1,1.5,1,0,0,0
8B553,5,19.4877,204.614,357.9,37.4,1.5,1,0,0,0
K51,5,20.5379,202.705,358.3,12.3,1.6,1,0,0,0
8B457,5,19.2809,204.661,5.2,39.9,1.6,1,0,0,0
99B169,5,19.3298,204.719,357.9,37.4,1.6,1,0,0,0
8B493,5,19.2678,204.639,359.8,37.7,1.6,1,0,0,0
4,5,19.4938,204.656,353,25.8,1.6,1,0,0,0
8B025,5,19.4439,205.134,8.3,37.5,1.6,1,0,0,0
8B241,5,19.3218,204.952,354.8,39.6,1.6,1,0,0,0
8B289,5,19.3505,205.008,355,30.9,1.6,1,0,0,0
8B469,5,19.2758,204.653,4.7,34.2,1.6,1,0,0,0
8B12l,5,19.3288,204.718,357,39.2,1.6,1,0,0,0
8B409,5,19.301,204.696,3.6,35.9,1.6,1,0,0,0
8B001,5,19.6079,204.971,2,43.3,1.6,1,0,0,0
9B673,5,19.4919,204.955,1.6,39.8,1.6,1,0,0,0
8B601,5,19.3331,204.593,1.9,32.8,1.6,1,0,0,0
Ninole59,5,18.1747,206.441,357.04,29.98,1.67,1,0,0,0
K52,5,20.5379,202.705,6.3,17,1.7,1,0,0,0
Nihoa1,5,22.2265,199.451,358.2,4.9,1.7,1,0,0,0
8B745,5,19.3949,204.69,5,42,1.7,1,0,0,0
15,5,19.0842,204.409,357.8,54.9,1.7,1,0,0,0
9B073,5,19.3609,204.619,1.3,38.5,1.7,1,0,0,0
21,5,18.9686,204.384,2.1,8.7,1.7,1,0,0,0
9B433,5,19.5719,204.941,4.2,46,1.7,1,0,0,0
1a,5,19.5449,204.912,5.5,41.3,1.7,1,0,0,0
8B793,5,19.5449,204.912,5.5,41.3,1.7,1,0,0,0
9B841,5,19.3049,204.593,5.1,39.9,1.7,1,0,0,0
37-OR13,5,20.7944,202.385,350.3,30.3,1.8,1,0,0,0
9B145A,5,19.5849,205.051,8.4,43.4,1.8,1,0,0,0
L58,5,20.3901,203.492,339.8,39.2,1.8,1,0,0,0
Mokuaweoweo52,5,19.4831,204.405,352.3,20.4,1.8,1,0,0,0
Nihoa13,5,22.2265,199.451,357.5,48,1.8,1,0,0,0
9B505,5,19.0709,204.317,6.9,33,1.8,1,0,0,0
9B061,5,19.6418,204.873,5.4,40,1.8,1,0,0,0
VisitorCenter,5,19.4322,204.745,3.4,41.4,1.8,1,0,0,0
8B889,5,19.1174,204.427,11,15.4,1.8,1,0,0,0
8B781,5,19.3789,204.761,4.8,44,1.8,1,0,0,0
8B253,5,19.3525,204.959,354.3,29.2,1.8,1,0,0,0
8B301,5,19.3739,205.033,6.3,33.6,1.8,1,0,0,0
9B241,5,19.3708,204.824,355.7,36.6,1.8,1,0,0,0
20,5,19.098,204.446,3.6,31.9,1.8,1,0,0,0
QA,5,21.2723,202.2,13.4,35.8,1.8,1,0,0,0
Ninole55,5,18.1747,206.441,353.23,29.42,1.82,1,0,0,0
Kamaileunu3,5,20.4834,203.428,351,54.6,1.9,1,0,0,0
KA19,5,20.4784,203.353,13.6,19.1,1.9,1,0,0,0
ManianiaPali1,5,19.044,204.454,27.4,49.4,1.9,1,0,0,0
Nihoa9,5,22.2265,199.451,4,24.2,1.9,1,0,0,0
Mokuaweoweo3,5,19.4831,204.405,359,24.7,1.9,1,0,0,0
6,5,19.5525,204.649,355.5,17.8,1.9,1,0,0,0
8B877,5,19.211,204.533,6.6,37,1.9,1,0,0,0
9B577,5,19.4819,204.638,358.4,39.8,1.9,1,0,0,0
9B529,5,19.0658,204.284,350.3,29.5,1.9,1,0,0,0
8B709,5,19.1879,204.474,355.3,41.2,1.9,1,0,0,0
9B157,5,19.3708,204.824,3.3,32.5,1.9,1,0,0,0
Pololu22,5,19.099,206.17,8.83,29.69,1.92,1,0,0,0
Pololu16,5,19.099,206.17,11.76,20.57,1.93,1,0,0,0
K22,5,20.5379,202.705,334.1,20.9,2,1,0,0,0
K44,5,20.5379,202.705,4.5,36.7,2,1,0,0,0
OK8,5,20.7803,202.509,31.7,35.8,2,1,0,0,0
Nihoa10,5,22.2265,199.451,3.1,21,2,1,0,0,0
HN49,5,20.4973,203.321,357.4,27.7,2,1,0,0,0
Niihau-Kiekie12,5,21.77,200.109,0.4,22.9,2,1,0,0,0
X65,5,20.6383,203.293,2.5,22.9,2,1,0,0,0
Mokuaweoweo47,5,19.4831,204.405,352.2,27.6,2,1,0,0,0
Nihoa6,5,22.2265,199.451,350.9,38.4,2,1,0,0,0
Mokuaweoweo9,5,19.4831,204.405,357.1,27,2,1,0,0,0
Mokuaweoweo22,5,19.4831,204.405,358.6,30.2,2,1,0,0,0
Nihoa4,5,22.2265,199.451,1.6,58,2,1,0,0,0
9B097,5,19.5806,204.651,0,17.3,2,1,0,0,0
8B565,5,19.3519,204.611,7.6,37.9,2,1,0,0,0
9B133,5,19.5879,204.983,4.2,45.6,2,1,0,0,0
8B925,5,19.069,204.387,7.4,29.7,2,1,0,0,0
8B853,5,19.3746,204.623,4.3,26,2,1,0,0,0
9B709,5,19.4859,205.091,1.8,41.1,2,1,0,0,0
13,5,19.1595,204.461,4.7,27.6,2,1,0,0,0
8B325,5,19.3979,205.04,6.3,36.9,2,1,0,0,0
9B445,5,19.1595,204.461,3.5,27.6,2,1,0,0,0
PohueBayFlow,5,18.9998,204.3,11.2,24,2,1,0,0,0
30,5,20.7803,202.509,0.4,32.7,2,1,0,0,0
Pololu12,5,19.099,206.17,14.56,36.63,2.04,1,0,0,0
HW07,5,20.1105,204.324,1.4,14.4,2.1,1,0,0,0
KA10,5,20.4784,203.353,10.4,12.2,2.1,1,0,0,0
Mokuaweoweo2,5,19.4831,204.405,358.1,26,2.1,1,0,0,0
N4,5,20.352,203.641,358.4,35.5,2.1,1,0,0,0
9B925,5,19.4119,204.658,4.7,42.1,2.1,1,0,0,0
8B817,5,19.4715,205.167,354,31.5,2.1,1,0,0,0
9B853,5,19.5605,205.112,356.4,28.4,2.1,1,0,0,0
8B205,5,19.5049,205.164,3.9,40.2,2.1,1,0,0,0
7,5,19.1174,204.427,11.2,14.7,2.1,1,0,0,0
9B085,5,19.5946,204.645,1.9,18.9,2.1,1,0,0,0
1c,5,19.5719,204.941,3.1,46,2.1,1,0,0,0
HB,5,21.2624,202.329,11.5,36.5,2.1,1,0,0,0
Ninole60,5,18.1747,206.441,356.1,31.57,2.15,1,0,0,0
HN03,5,20.4973,203.321,9.3,14.2,2.2,1,0,0,0
HN24,5,20.4973,203.321,2.1,19.4,2.2,1,0,0,0
Kamaileunu5,5,20.4834,203.428,359.9,51,2.2,1,0,0,0
L57,5,20.3901,203.492,339.7,38.5,2.2,1,0,0,0
Mokuaweoweo35,5,19.4831,204.405,352.8,24.1,2.2,1,0,0,0
Mokuaweoweo42,5,19.4831,204.405,354.8,25.7,2.2,1,0,0,0
Mokuaweoweo31,5,19.4831,204.405,356.2,25.4,2.2,1,0,0,0
N6,5,20.352,203.641,358.2,38.8,2.2,1,0,0,0
N5,5,20.352,203.641,359.3,38.3,2.2,1,0,0,0
9B829,5,19.2986,204.598,2.7,29.2,2.2,1,0,0,0
9B217,5,19.3818,204.773,359.3,33.9,2.2,1,0,0,0
5,5,19.5636,204.657,2.2,18.2,2.2,1,0,0,0
9B109,5,19.5636,204.657,2.2,18.2,2.2,1,0,0,0
Kahuku107,5,18.5389,205.227,18.79,23.81,2.27,1,0,0,0
Heleakala25,5,21.2694,202.087,347.6,38.9,2.3,1,0,0,0
HN48,5,20.4973,203.321,359.4,25.8,2.3,1,0,0,0
Nihoa7,5,22.2265,199.451,6.1,36.3,2.3,1,0,0,0
Mokuaweoweo30,5,19.4831,204.405,352.5,25.3,2.3,1,0,0,0
Mokuaweoweo25,5,19.4831,204.405,353.6,25.3,2.3,1,0,0,0
8B769,5,19.38,204.712,4.7,34.9,2.3,1,0,0,0
8B613,5,19.4459,204.681,0.6,37.8,2.3,1,0,0,0
9B181,5,16.6636,210.115,355.7,25.3,2.3,1,0,0,0
18,5,19.4175,204.665,357.3,36,2.3,1,0,0,0
10,5,19.6392,204.959,357.7,25.7,2.3,1,0,0,0
9B037,5,19.6392,204.959,357.8,25.6,2.3,1,0,0,0
19,5,19.4153,204.661,3,33.7,2.3,1,0,0,0
9B409,5,19.2909,204.598,2.8,36.6,2.3,1,0,0,0
35,5,20.7944,202.385,353.4,29.2,2.3,1,0,0,0
Pololu39,5,19.099,206.17,356.3,35.2,2.34,1,0,0,0
Ninole58,5,18.1747,206.441,357.72,29.45,2.37,1,0,0,0
Pololu6,5,19.099,206.17,2.57,39.3,2.38,1,0,0,0
Kahuku109,5,18.5389,205.227,18.43,24.34,2.39,1,0,0,0
K49,5,20.5379,202.705,0.4,16.4,2.4,1,0,0,0
K36,5,20.5379,202.705,0.6,46.2,2.4,1,0,0,0
KA44,5,20.4784,203.353,-0.9,24.2,2.4,1,0,0,0
9B145B,5,16.6987,210.014,7.5,36.1,2.4,1,0,0,0
Puna144,5,19.2701,205.174,6.22,46.32,2.4,1,0,0,0
X43,5,20.6499,203.273,354.2,37.6,2.4,1,0,0,0
9B385,5,19.3745,204.774,348.8,27.2,2.4,1,0,0,0
8B397,5,19.3017,204.695,353.6,21.1,2.4,1,0,0,0
8B577,5,19.3637,204.617,4.6,38.5,2.4,1,0,0,0
Pololu8,5,19.099,206.17,6.58,37.71,2.42,1,0,0,0
Ninole75,5,18.1747,206.441,358.81,46.85,2.43,1,0,0,0
Kahuku127,5,18.5389,205.227,347.28,17.87,2.47,1,0,0,0
K19,5,20.5379,202.705,351.7,38.2,2.5,1,0,0,0
KB9641,5,19.2797,204.718,18.8,25.4,2.5,1,0,0,0
A18,5,20.8711,202.824,355.7,57,2.5,1,0,0,0
Kamaileunu1,5,20.4834,203.428,2.8,17.8,2.5,1,0,0,0
9B229A,5,19.4265,204.717,356.8,31.4,2.5,1,0,0,0
Mokuaweoweo48,5,19.4831,204.405,355.2,24.1,2.5,1,0,0,0
Niihau-Kiekie11,5,21.74,200.059,342,20.8,2.5,1,0,0,0
Y48,5,20.8229,203.198,5.7,16.4,2.5,1,0,0,0
1940AD,5,19.5,204.41,15.1,37.3,2.5,1,0,0,0
Nihoa14,5,22.2265,199.451,4.6,50.3,2.5,1,0,0,0
Mokuaweoweo14,5,19.4831,204.405,358.5,21.7,2.5,1,0,0,0
Mokuaweoweo18,5,19.4831,204.405,357.5,22.8,2.5,1,0,0,0
Pololu25,5,19.099,206.17,5.92,23.29,2.55,1,0,0,0
Pololu44,5,19.099,206.17,8.47,29.8,2.55,1,0,0,0
Pololu47,5,19.099,206.17,3.78,23.91,2.55,1,0,0,0
1840AD,5,19.558,205.118,6,28.1,2.6,1,0,0,0
KA39,5,20.4784,203.353,1,27.7,2.6,1,0,0,0
9B229B,5,19.4275,204.717,351.5,17.6,2.6,1,0,0,0
K41,5,20.5379,202.705,354.4,42.7,2.6,1,0,0,0
OK7,5,20.7803,202.509,21.8,25.9,2.6,1,0,0,0
Mokuaweoweo11,5,19.4831,204.405,354,26.5,2.6,1,0,0,0
Mokuaweoweo6,5,19.4831,204.405,358.1,23,2.6,1,0,0,0
1881AD,5,19.59,204.56,7.5,33.9,2.6,1,0,0,0
1919AD,5,19.23,204.12,5.6,29.1,2.6,1,0,0,0
Nihoa3,5,22.2265,199.451,2.7,34.1,2.6,1,0,0,0
8B385,5,19.3016,204.696,357.8,29.5,2.6,1,0,0,0
WA01,5,20.0944,204.455,350.1,30.6,2.6,1,0,0,0
PU,5,21.1582,202.409,350.9,31.8,2.6,1,0,0,0
Pololu33,5,19.099,206.17,358.09,38.89,2.61,1,0,0,0
Ninole57,5,18.1747,206.441,356.99,32.08,2.63,1,0,0,0
Hamakua90,5,19.6391,205.467,16.66,50.1,2.67,1,0,0,0
K28,5,20.5379,202.705,6.4,29.5,2.7,1,0,0,0
K45,5,20.5379,202.705,3,36,2.7,1,0,0,0
22-KT15,5,20.7803,202.509,5.4,42.4,2.7,1,0,0,0
Y49,5,20.8229,203.198,8.6,16.7,2.7,1,0,0,0
Mokuaweoweo44,5,19.4831,204.405,353.5,24.8,2.7,1,0,0,0
K59,5,20.4752,203.356,353.5,29,2.7,1,0,0,0
Mokuaweoweo7,5,19.4831,204.405,355.6,26.1,2.7,1,0,0,0
Mokuaweoweo8,5,19.4831,204.405,356.1,25.7,2.7,1,0,0,0
MP,5,21.3077,202.358,10.8,38.9,2.7,1,0,0,0
41,5,20.7944,202.385,334.1,17.8,2.7,1,0,0,0
9B685,5,16.3601,209.567,347.3,30.2,2.7,1,0,0,0
Pololu14,5,19.099,206.17,9.31,22.3,2.71,1,0,0,0
Hamakua94,5,19.6391,205.467,14.25,55.52,2.72,1,0,0,0
Pololu10,5,19.099,206.17,13.1,34.42,2.73,1,0,0,0
Pololu50,5,19.099,206.17,349.01,49.55,2.74,1,0,0,0
K24,5,20.5379,202.705,343.5,9.1,2.8,1,0,0,0
HN26,5,20.4973,203.321,2.1,14.8,2.8,1,0,0,0
HN18,5,20.4973,203.321,1.6,16.7,2.8,1,0,0,0
K59,5,20.5379,202.705,359.9,36,2.8,1,0,0,0
Kamaileunu6a,5,20.4834,203.428,330.9,25,2.8,1,0,0,0
Mokuaweoweo50,5,19.4831,204.405,351.5,24,2.8,1,0,0,0
1859AD,5,19.83,204.18,10.7,36.4,2.8,1,0,0,0
Mokuaweoweo23,5,19.4831,204.405,357.7,26.3,2.8,1,0,0,0
Kahuku122,5,18.5389,205.227,9.43,17.83,2.8,1,0,0,0
Mokuaweoweo41,5,19.4831,204.405,350.8,22.8,2.8,1,0,0,0
Mokuaweoweo12,5,19.4831,204.405,351.7,26,2.8,1,0,0,0
J56,5,20.4372,203.425,4.6,27.7,2.8,1,0,0,0
8B973,5,16.6606,210.118,359.9,34.8,2.8,1,0,0,0
HN47,5,20.4973,203.321,355.8,29.2,2.9,1,0,0,0
Kamaileunu4a,5,20.4834,203.428,8.1,56.7,2.9,1,0,0,0
HN02,5,20.4973,203.321,6.4,16.3,2.9,1,0,0,0
K27,5,20.5379,202.705,5.7,26.8,2.9,1,0,0,0
HW05,5,20.0395,204.294,350.2,21.9,2.9,1,0,0,0
Nihoa2,5,22.2265,199.451,24.4,17.7,2.9,1,0,0,0
Mokuaweoweo36,5,19.4831,204.405,348.7,24.1,2.9,1,0,0,0
X46,5,20.6499,203.273,1.8,29.1,2.9,1,0,0,0
9B373,5,19.1469,204.486,355.3,31.1,2.9,1,0,0,0
KA10a,5,20.4784,203.353,-3.5,14.2,2.9,1,0,0,0
K43,5,20.5379,202.705,355.7,10.6,3,1,0,0,0
Pololu19,5,19.099,206.17,14.45,37.76,3,1,0,0,0
K29,5,20.5379,202.705,3.8,27.5,3,1,0,0,0
Mokuaweoweo15,5,19.4831,204.405,3,23.2,3,1,0,0,0
1960AD,5,19.48,205.16,14.7,34.5,3,1,0,0,0
Mokuaweoweo53,5,19.4831,204.405,351.9,22.8,3,1,0,0,0
KA34,5,20.4784,203.353,2,28.9,3,1,0,0,0
9B277,5,19.4855,204.616,354.9,15.9,3,1,0,0,0
22,5,18.9998,204.3,5.6,14.2,3,1,0,0,0
Pololu49,5,19.099,206.17,11.83,16.05,3.05,1,0,0,0
Kahuku126,5,18.5389,205.227,348.5,19.19,3.09,1,0,0,0
K26,5,20.5379,202.705,341.7,13.9,3.1,1,0,0,0
515AD,5,19.2226,204.535,13.3,22.8,3.1,1,0,0,0
HN35,5,20.4973,203.321,7.1,17.3,3.1,1,0,0,0
9B193,5,19.2979,204.684,4,41.1,3.1,1,0,0,0
Ninole52,5,18.1747,206.441,347.87,30.44,3.18,1,0,0,0
K33,5,20.5379,202.705,346.8,31.5,3.2,1,0,0,0
K42,5,20.5379,202.705,354.8,40,3.2,1,0,0,0
KB9644,5,19.2797,204.718,10.1,47.4,3.2,1,0,0,0
KA45,5,20.4784,203.353,-1.4,26.9,3.2,1,0,0,0
X47,5,20.6499,203.273,5.8,19.7,3.2,1,0,0,0
Mokuaweoweo32,5,19.4831,204.405,350,22,3.2,1,0,0,0
X44,5,20.6499,203.273,356.4,36.8,3.2,1,0,0,0
Hamakua99,5,19.6391,205.467,10.8,54.18,3.26,1,0,0,0
Kamaileunu4,5,20.4834,203.428,18.9,50.8,3.3,1,0,0,0
HO,5,19.1969,204.405,343.8,30.2,3.3,1,0,0,0
KA42,5,20.4784,203.353,1.8,22,3.3,1,0,0,0
Kahuku104,5,18.5389,205.227,358.04,33.1,3.3,1,0,0,0
9B913,5,19.3829,204.792,2.5,46.4,3.3,1,0,0,0
Kahuku106,5,18.5389,205.227,11.55,30.65,3.32,1,0,0,0
Pololu1,5,19.099,206.17,16.33,37.29,3.33,1,0,0,0
K109,5,21.493,201.175,0.6,52.6,3.4,1,0,0,0
K58,5,20.5379,202.705,5.7,13.9,3.4,1,0,0,0
Kahuku125,5,18.5389,205.227,9.82,13.97,3.4,1,0,0,0
KB9638,5,19.2797,204.718,16.7,36.4,3.4,1,0,0,0
Kamaileunu2,5,20.4834,203.428,0.6,34.9,3.4,1,0,0,0
Mokuaweoweo1,5,19.4831,204.405,358,23.3,3.4,1,0,0,0
N13,5,20.352,203.641,6.4,34.2,3.4,1,0,0,0
Nihoa11,5,22.2265,199.451,359.2,19.3,3.4,1,0,0,0
Mokuaweoweo40,5,19.4831,204.405,353.9,20.6,3.4,1,0,0,0
Mokuaweoweo49,5,19.4831,204.405,355,25,3.4,1,0,0,0
1852AD,5,19.6,204.62,8.3,35.1,3.4,1,0,0,0
Mokuaweoweo24,5,19.4831,204.405,356,25.3,3.4,1,0,0,0
8B481,5,19.2739,204.647,4.6,42.2,3.4,1,0,0,0
8B157,5,19.4188,204.754,359.5,35.9,3.4,1,0,0,0
Ninole62,5,18.1747,206.441,6.63,15.42,3.41,1,0,0,0
Pololu42,5,19.099,206.17,357.78,36.32,3.46,1,0,0,0
K53,5,20.5379,202.705,9.2,13.4,3.5,1,0,0,0
K47,5,20.5379,202.705,356.5,13.3,3.5,1,0,0,0
HN01,5,20.4973,203.321,5.6,28.7,3.5,1,0,0,0
K60,5,20.9015,202.096,359.6,29,3.5,1,0,0,0
HN41,5,20.4973,203.321,356.9,33.3,3.5,1,0,0,0
KB9634,5,19.2797,204.718,5.2,27.5,3.5,1,0,0,0
Puna137,5,19.2701,205.174,359.96,37.44,3.5,1,0,0,0
KA04,5,20.4784,203.353,-3.3,1.9,3.5,1,0,0,0
Mokuaweoweo45,5,19.4831,204.405,352.9,23.9,3.5,1,0,0,0
Nihoa5,5,22.2265,199.451,2.5,55,3.5,1,0,0,0
Mokuaweoweo27,5,19.4831,204.405,353.4,22.9,3.5,1,0,0,0
9B397,5,19.4409,204.867,5.6,45.6,3.5,1,0,0,0
8B841,5,19.4548,204.716,3.3,36.5,3.5,1,0,0,0
HW04,5,20.0978,204.193,6.4,32.7,3.5,1,0,0,0
PL,5,21.1075,202.535,355.5,30.6,3.5,1,0,0,0
Kahuku114,5,18.5389,205.227,16.38,25.71,3.55,1,0,0,0
Pololu11,5,19.099,206.17,11.99,37.47,3.58,1,0,0,0
HN31,5,20.4973,203.321,9.9,10.5,3.6,1,0,0,0
K50,5,20.5379,202.705,356.5,11.6,3.6,1,0,0,0
K57,5,20.5379,202.705,7.5,16.6,3.6,1,0,0,0
HN42,5,20.4973,203.321,3.9,32,3.6,1,0,0,0
Niihau-Kiekie17,5,21.84,200.199,346.2,23.9,3.6,1,0,0,0
Niihau-Kiekie18,5,21.82,200.219,352.2,26,3.6,1,0,0,0
Mokuaweoweo37,5,19.4831,204.405,351.2,26,3.6,1,0,0,0
K61,5,20.4752,203.356,353.5,27.7,3.6,1,0,0,0
Mokuaweoweo26,5,19.4831,204.405,356.6,23.6,3.6,1,0,0,0
36,5,20.7944,202.385,351,29,3.6,1,0,0,0
Ninole74,5,18.1747,206.441,3.18,52.05,3.69,1,0,0,0
HN04,5,20.4973,203.321,5.6,10.2,3.7,1,0,0,0
K25,5,20.5379,202.705,344.8,12.4,3.7,1,0,0,0
K48,5,20.5379,202.705,356.4,12.5,3.7,1,0,0,0
HN11,5,20.4973,203.321,2.1,19.9,3.7,1,0,0,0
K38,5,20.5379,202.705,356.7,51.1,3.7,1,0,0,0
33-OR3,5,20.7944,202.385,4.3,38.5,3.7,1,0,0,0
KA09,5,20.4784,203.353,8.9,5.7,3.7,1,0,0,0
PuuKole,5,19.7297,204.592,19.7,41.5,3.7,1,0,0,0
Mokuaweoweo19,5,19.4831,204.405,350.6,16.7,3.7,1,0,0,0
Mokuaweoweo4,5,19.4831,204.405,359.6,24.7,3.7,1,0,0,0
Pololu9,5,19.099,206.17,4.35,36.71,3.71,1,0,0,0
Hamakua79,5,19.6391,205.467,15.45,51.7,3.77,1,0,0,0
Ninole63,5,18.1747,206.441,9,9.74,3.77,1,0,0,0
Ninole72,5,18.1747,206.441,1.53,39.19,3.78,1,0,0,0
Pololu7,5,19.099,206.17,4.79,40.4,3.79,1,0,0,0
Pololu23,5,19.099,206.17,10.14,25.45,3.8,1,0,0,0
HN16,5,20.4973,203.321,2.9,15,3.8,1,0,0,0
Mokuaweoweo28,5,19.4831,204.405,354.8,25.5,3.8,1,0,0,0
N2,5,20.352,203.641,6.6,6.5,3.8,1,0,0,0
Mokuaweoweo34,5,19.4831,204.405,351,22.9,3.8,1,0,0,0
1926AD,5,19.2,204.13,9.9,33.8,3.8,1,0,0,0
